O_city,D_city, flow
123,63,146.88
123,64,219.4
123,65,46.27
123,66,327.67
123,67,340.39
123,69,100.92
123,70,208.97
123,71,120.26
123,72,366.96
123,73,157.12
123,74,325.39
123,75,112.59
123,76,128.53
123,77,159.97
123,78,251.7
123,79,95.32
123,80,119.87
123,81,295.63
123,82,85.58
123,83,123.67
123,84,316.08
123,85,141.32
123,86,162.1
123,87,99.04
123,88,144.05
123,89,121.22
123,90,155.36
123,91,417.93
123,92,184.05
123,93,180.11
123,94,127.89
123,95,313.96
123,97,84.03
123,98,161.39
123,99,277.76
123,100,124.11
123,101,109.77
123,102,177.86
123,103,117.39
123,104,154.65
123,105,199.54
123,106,103.01
123,107,140.89
123,108,167.04
123,109,177.15
123,110,151.62
123,111,134.42
123,112,115.59
123,113,148.88
123,114,97.15
123,115,156.51
123,116,105.16
123,117,197.73
123,118,109.08
123,119,109.72
123,120,120.74
123,121,131.46
123,123,1286.67
123,124,240.9
123,125,93.7
123,126,133.61
123,128,161.96
123,129,280.15
123,130,123
123,131,131.92
123,132,123.88
123,133,78.66
123,134,118.95
123,135,142.84
123,136,123.47
123,137,227.87
123,138,182.61
123,139,292.79
123,140,114.65
123,141,120.48
123,142,105.88
123,143,123.36
123,144,69.52
123,145,114.26
123,146,120.9
123,147,193.95
123,148,136.4
123,149,215.54
123,150,159.79
123,151,115.93
123,152,64.67
123,153,125.08
123,154,104.46
123,155,117.62
123,156,63.57
123,157,122.62
123,158,471.89
123,159,113.25
124,0,25.49
124,1,28.88
124,2,31.96
124,3,62.39
124,4,13.65
124,5,11.36
124,6,38.5
124,7,41.32
124,8,18.05
124,9,9.93
124,10,46.57
124,12,60.05
124,13,21.77
124,14,11.21
124,15,16.92
124,16,100.98
124,17,5.62
124,18,71.39
124,19,74.27
124,20,23.74
124,21,119.93
124,22,23.07
124,23,21.14
124,24,21.23
124,25,41.93
124,26,14.96
124,27,18.71
124,28,44.74
124,29,13.63
124,30,119.96
124,31,62.62
124,32,22.45
124,33,54.87
124,34,16.21
124,35,90.83
124,36,36.51
124,37,32.59
124,38,16.28
124,39,58.93
124,40,73.61
124,41,15.51
124,43,9.93
124,44,18.03
124,46,78.71
124,47,4.34
124,48,9.96
124,49,86.29
124,50,64.93
124,51,11.24
124,52,30.62
124,53,23.01
124,54,114.51
124,55,45.72
124,56,39.52
124,57,41.67
124,58,54.46
124,59,7.46
124,60,34.63
124,61,3.72
124,62,51.18
124,63,44.68
124,64,72.67
124,65,3.1
124,66,118.29
124,67,115.42
124,69,9.29
124,70,81.59
124,71,26.85
124,72,124.21
124,73,30.55
124,74,94.83
124,75,11.17
124,76,33.99
124,77,56.9
124,78,79.29
124,79,10.65
124,80,21.33
124,81,113.11
124,82,3.73
124,83,21.28
124,84,85.92
124,85,34.6
124,86,58.86
124,87,6.88
124,88,43.95
124,89,27.59
124,90,34.99
124,91,106.49
124,92,40.23
124,93,60.4
124,94,19.99
124,95,110.29
124,97,6.87
124,98,52.86
124,99,67.11
124,100,37.45
124,101,21.83
124,102,75.24
124,103,18.04
124,104,41.34
124,105,60.65
124,106,11.85
124,107,35.79
124,108,47.49
124,109,69.24
124,110,30.28
124,111,20.59
124,112,14.29
124,113,37.79
124,114,14.93
124,115,44.65
124,116,9.35
124,117,81.71
124,118,15.03
124,119,8.14
124,120,16.24
124,121,28.2
124,123,124.11
124,124,310.2
124,125,9.33
124,126,26.92
124,128,44.79
124,129,108.98
124,130,19.97
124,131,15.82
124,132,15.59
124,133,9.29
124,134,18.05
124,135,31.51
124,136,15
124,137,94.1
124,138,51.29
124,139,140.95
124,140,33.29
124,141,9.98
124,142,10.55
124,143,20.68
124,144,8.05
124,145,14.93
124,146,25.67
124,147,84.65
124,148,38.42
124,149,91.22
124,150,42.33
124,151,15.59
124,152,5.58
124,153,15.55
124,154,12.47
124,155,14.9
124,156,9.91
124,157,25.62
124,158,135.1
124,159,16.24
125,0,37.8
125,1,29.08
125,2,46.24
125,3,28.75
125,4,35.04
125,5,33.27
125,6,66.82
125,7,59.71
125,8,57.97
125,9,11.18
125,10,27.04
125,12,2.48
125,13,29.55
125,14,52.67
125,15,34.79
125,16,18.18
125,17,8.07
125,18,89.99
125,19,10.87
125,20,26.93
125,21,162.08
125,22,68.77
125,23,16.27
125,24,63.52
125,25,41.02
125,26,17.59
125,27,44.1
125,28,92.05
125,29,31.46
125,30,119.33
125,31,68.25
125,32,28.75
125,33,42.62
125,34,26.42
125,35,137
125,36,36.72
125,37,17.66
125,38,84.76
125,39,165.05
125,40,88.43
125,41,42.08
125,43,8.11
125,44,35.03
125,45,113.36
125,46,20.8
125,47,41.15
125,48,25.08
125,49,43.43
125,50,27.93
125,51,6.83
125,52,56.27
125,53,13.7
125,54,131.15
125,55,56.41
125,56,53.25
125,57,19.9
125,58,43.26
125,59,106.72
125,60,49.61
125,61,90.72
125,62,65.36
125,63,56.36
125,64,72.73
125,65,7.46
125,66,118.28
125,67,107.97
125,69,33.22
125,70,76.6
125,71,46
125,72,142.61
125,73,46.43
125,74,46.47
125,75,102.11
125,76,17.64
125,77,66.42
125,78,97.41
125,79,98.36
125,80,30.84
125,81,109.28
125,82,8.77
125,83,70.98
125,84,9.48
125,85,23.83
125,86,85.49
125,87,59.52
125,88,65.63
125,89,14.92
125,90,47.98
125,91,31.77
125,92,34.1
125,93,112.38
125,94,25.66
125,95,106.96
125,97,35.27
125,98,80.34
125,99,27.55
125,100,51.49
125,101,11.26
125,102,84.07
125,103,21.96
125,104,57.27
125,105,55.5
125,106,52.42
125,107,87.03
125,108,55.54
125,109,53.59
125,110,35.39
125,111,25.76
125,112,10.57
125,113,55.7
125,114,22.57
125,115,89.09
125,116,23.02
125,117,82.49
125,118,36.03
125,119,21.87
125,120,48.79
125,121,43.4
125,123,79.24
125,124,9.36
125,125,467.34
125,126,44.9
125,128,67.37
125,129,23.36
125,130,41.68
125,131,112.88
125,132,23.29
125,133,126.97
125,134,77.55
125,135,28.95
125,136,17.55
125,137,82.41
125,138,54.86
125,139,78.42
125,140,19.46
125,141,36.67
125,142,39.78
125,143,48.82
125,144,91.2
125,145,46.7
125,146,11.33
125,147,75.04
125,148,75.89
125,149,121.66
125,150,64.39
125,151,23.82
125,152,90.38
125,153,11.28
125,154,43.85
125,155,5.59
125,156,84.17
125,157,53.58
125,158,144.74
125,159,4.98
126,0,86.3
126,1,50.02
126,2,137.25
126,3,54.93
126,4,42.52
126,5,73.67
126,6,115.17
126,7,159.85
126,8,67.65
126,9,29.39
126,10,74.36
126,11,66.05
126,12,36.8
126,13,52.27
126,14,59.97
126,15,95.51
126,16,50.43
126,17,21.92
126,18,114.53
126,19,32.84
126,20,87.68
126,21,187.89
126,22,91.47
126,23,111.7
126,24,86.39
126,25,94.16
126,26,40.96
126,27,86.08
126,28,122.21
126,29,65.23
126,30,169.82
126,31,94.62
126,32,89.37
126,33,89.14
126,34,74.25
126,35,134.52
126,36,81.21
126,37,28.08
126,38,72.13
126,39,96
126,40,169.11
126,41,71.57
126,42,60.54
126,43,59.21
126,44,74.12
126,45,155.25
126,46,68.08
126,47,23.77
126,48,35.67
126,49,82.47
126,50,59.38
126,51,27.02
126,52,81.97
126,53,30.83
126,54,190.38
126,55,110.32
126,56,86.76
126,57,53.49
126,58,95.4
126,59,44.8
126,60,95.07
126,61,23.14
126,62,106.35
126,63,87.33
126,64,107.07
126,65,6.83
126,66,246.87
126,67,149.27
126,69,64.07
126,70,127.59
126,71,94.48
126,72,180.95
126,73,92.83
126,74,79.43
126,75,56.04
126,76,61.92
126,77,130.74
126,78,153.84
126,79,30.33
126,80,75.01
126,81,192.51
126,82,23.78
126,83,81.54
126,84,45.01
126,85,63.4
126,86,103.89
126,87,56.04
126,88,88.72
126,89,33.35
126,90,130.95
126,91,82.97
126,92,80.47
126,93,107.48
126,94,97.16
126,95,133.48
126,97,30.76
126,98,204.84
126,99,54.17
126,100,68.04
126,101,25.67
126,102,119.27
126,103,48.43
126,104,111.47
126,105,123.75
126,106,43.24
126,107,86.29
126,108,91.23
126,109,102.7
126,110,92.29
126,111,57.13
126,112,61.79
126,113,83.39
126,114,76.88
126,115,110.71
126,116,26.25
126,117,151.07
126,118,55.33
126,119,37.88
126,120,58.57
126,121,167.36
126,123,113.59
126,124,28.22
126,125,35.91
126,126,719.57
126,127,69.72
126,128,163.18
126,129,69.53
126,130,66.1
126,131,60.82
126,132,116.75
126,133,30.76
126,134,155
126,135,70.49
126,136,33.5
126,137,126.41
126,138,93.25
126,139,117.15
126,140,27.67
126,141,52.87
126,142,79.58
126,143,80.63
126,144,19.96
126,145,57.88
126,146,38.48
126,147,159.2
126,148,98.73
126,149,129.05
126,150,143.77
126,151,98.35
126,152,20.58
126,153,86.33
126,154,61.58
126,155,19.35
126,156,14.34
126,157,77.63
126,158,233.6
126,159,34.83
127,0,38.5
127,1,37.25
127,2,68.21
127,3,47.03
127,4,38.38
127,5,123.76
127,6,81.6
127,7,63.41
127,8,116.4
127,9,28.32
127,10,65.11
127,11,127.97
127,12,11.88
127,13,57.48
127,14,90.09
127,15,97.92
127,16,47.3
127,17,20.17
127,18,130.9
127,19,17.13
127,20,58.14
127,21,177.15
127,22,68.77
127,23,51.49
127,24,95.28
127,25,66.43
127,26,60.78
127,27,40.64
127,28,85.21
127,29,51.68
127,30,141.55
127,31,77.07
127,32,53.34
127,33,97.96
127,34,65.97
127,35,205.07
127,36,65.76
127,37,26.38
127,38,101.48
127,39,85.59
127,40,109.77
127,41,46.74
127,42,94.72
127,43,42.4
127,44,62.76
127,45,147.73
127,46,43.04
127,47,84.25
127,48,92.01
127,49,59.37
127,50,47.57
127,51,11.77
127,52,59.17
127,53,14.97
127,54,147.97
127,55,87.86
127,56,97.52
127,57,45.75
127,58,102.87
127,59,21.86
127,60,75.34
127,61,18.05
127,62,94.34
127,63,58.84
127,64,105.86
127,65,6.24
127,66,150.51
127,67,182.85
127,69,43.57
127,70,130.42
127,71,58.12
127,72,160.8
127,73,100.89
127,74,77.51
127,75,20.73
127,76,31.45
127,77,93.99
127,78,122.27
127,79,22.59
127,80,66.45
127,81,147.89
127,82,21.38
127,83,59.24
127,84,30.95
127,85,42.38
127,86,78.95
127,87,101.11
127,88,129
127,89,20.2
127,90,77.48
127,91,63.62
127,92,57.07
127,93,98.47
127,94,65.32
127,95,131
127,97,80.2
127,98,96.6
127,99,40.24
127,100,58.83
127,101,14.97
127,102,109.73
127,103,49.15
127,104,83.68
127,106,29.22
127,107,52.74
127,108,73.23
127,109,96.15
127,110,66.89
127,111,26.37
127,112,28.25
127,113,79.57
127,114,32.17
127,115,93.24
127,116,60.3
127,117,117.3
127,118,108.83
127,119,93.41
127,120,105.4
127,121,86.3
127,123,106.66
127,124,21.25
127,125,35.78
127,126,75.86
127,127,523.17
127,128,89.73
127,129,42.2
127,130,43.77
127,131,57.08
127,132,55.04
127,133,30.88
127,134,78.48
127,135,53.66
127,136,26.36
127,137,123.57
127,138,79.67
127,139,120.03
127,140,15.12
127,141,25.74
127,142,35.62
127,143,111.12
127,144,8.73
127,145,47.46
127,146,55.76
127,147,111.93
127,148,122.2
127,149,127.86
127,150,80.78
127,151,46.41
127,152,11.8
127,153,28.74
127,154,37.92
127,155,13.1
127,156,8.72
127,157,54.46
127,158,197.35
127,159,50.05
128,0,113.27
128,1,85.58
128,2,188.14
128,3,100.12
128,4,85.07
128,5,80.95
128,6,128.52
128,7,163.84
128,8,96.11
128,9,58.65
128,10,107.61
128,11,87.6
128,12,57.86
128,13,81.73
128,14,84.8
128,15,122.76
128,16,92.59
128,17,32.67
128,18,136.42
128,19,50.76
128,20,118.43
128,21,255.14
128,22,117.88
128,23,137.41
128,24,114.26
128,25,118.8
128,26,78.26
128,27,94.16
128,28,132.84
128,29,88.17
128,30,224.59
128,31,124.4
128,32,97.25
128,33,125.48
128,34,101.74
128,35,176.61
128,36,106.47
128,37,68.11
128,38,96.15
128,39,124.92
128,40,168.49
128,41,88.57
128,42,92.4
128,43,47.85
128,44,97.17
128,45,204.55
128,46,85.98
128,47,35.8
128,48,77.3
128,49,100.38
128,50,99.16
128,51,58.1
128,52,110.75
128,53,49.98
128,54,227.65
128,55,143.33
128,56,113.61
128,57,84.72
128,58,146.2
128,59,65.87
128,60,119.39
128,61,61.87
128,62,130.55
128,63,107.87
128,64,132.36
128,65,19.85
128,66,322.08
128,67,206.38
128,69,90.16
128,70,157.73
128,71,100.84
128,72,244.99
128,73,117.58
128,74,108.98
128,75,71
128,76,99.51
128,77,167.15
128,78,194.05
128,79,63.66
128,80,90.65
128,81,246.96
128,82,42.51
128,83,115.05
128,84,65.61
128,85,89.74
128,86,125.61
128,87,78.23
128,88,114.6
128,89,57.71
128,90,134.98
128,91,112.85
128,92,114.64
128,93,138.7
128,94,117.62
128,95,181.13
128,97,65.08
128,98,199.3
128,99,95.3
128,100,109.61
128,101,43.51
128,102,140.71
128,103,68.64
128,104,133.54
128,105,172.45
128,106,104.39
128,107,108.12
128,108,124.59
128,109,128.25
128,110,120.43
128,111,97.26
128,112,91.71
128,113,119.16
128,114,87.03
128,116,58.07
128,117,194.59
128,118,75.48
128,119,68.89
128,120,97.88
128,121,153.07
128,123,141.15
128,124,55.23
128,125,60.08
128,126,183.76
128,127,91.99
128,128,989.75
128,129,88.95
128,130,98.08
128,131,95.92
128,132,131.9
128,133,51.3
128,134,153.1
128,135,94.65
128,136,61.79
128,137,157.3
128,138,119.85
128,139,145.32
128,140,58.47
128,141,73.92
128,142,89.22
128,143,94.74
128,144,42.79
128,145,92.12
128,146,71.67
128,147,219.03
128,148,119.12
128,149,165.25
128,150,231.13
128,151,108.92
128,152,38.07
128,153,109.43
128,154,81.67
128,155,42.07
128,156,32.65
128,157,111.64
128,158,348.77
128,159,55.52
129,0,55.55
129,1,60.73
129,2,84.57
129,3,89.35
129,4,46.3
129,5,43.41
129,7,74.91
129,8,64.16
129,9,29.67
129,10,109.38
129,12,117.54
129,13,69.62
129,14,38.12
129,15,64.05
129,16,107.71
129,17,10.6
129,18,107.12
129,19,191.66
129,20,86.47
129,21,213.13
129,22,70.52
129,23,47.4
129,24,87.02
129,25,86.64
129,26,61.66
129,27,72.85
129,28,89.02
129,29,49.67
129,30,175.49
129,31,102.39
129,32,42.38
129,33,111.42
129,34,52.82
129,35,152.95
129,36,73.29
129,37,69.52
129,38,59.02
129,39,94.18
129,40,121.25
129,41,49.89
129,43,32.74
129,44,54.59
129,45,181
129,46,129.22
129,47,23.72
129,48,36.35
129,49,142.24
129,50,86.96
129,51,47.66
129,52,81.25
129,53,45.64
129,54,162.33
129,55,108.08
129,56,73.11
129,57,75.42
129,58,86.17
129,59,24.47
129,60,92.25
129,61,25.15
129,62,102.92
129,63,78.39
129,64,122.59
129,65,9.36
129,66,181.03
129,67,188.37
129,69,30.74
129,70,138.97
129,71,64.15
129,72,187.57
129,73,81.37
129,74,140.47
129,75,35.99
129,76,71.14
129,77,112.73
129,78,130.01
129,79,34.7
129,80,64.42
129,81,165.23
129,82,57.35
129,83,74.2
129,84,135.46
129,85,79.85
129,86,95.37
129,87,37.49
129,88,83.41
129,89,66.07
129,90,86.62
129,91,161.84
129,92,86.32
129,93,94.11
129,94,65.68
129,95,154.37
129,97,25.73
129,98,94
129,99,119.66
129,100,74.63
129,101,51.49
129,102,126.2
129,103,56.48
129,104,95.11
129,105,94.96
129,106,46.14
129,107,77.64
129,108,97.25
129,109,112.28
129,110,73.4
129,111,58.76
129,112,65.32
129,113,78.15
129,114,32.8
129,115,110.24
129,116,35.9
129,117,132.71
129,118,51.47
129,119,52.57
129,120,63.52
129,121,73.66
129,123,251.89
129,124,142.2
129,125,30.11
129,126,82.08
129,128,112.46
129,129,420.15
129,130,49.14
129,131,48.24
129,132,67.96
129,133,18.71
129,134,56.63
129,135,67.05
129,136,56.01
129,137,142.92
129,138,99.79
129,139,184.18
129,140,71.58
129,141,30.03
129,142,45.73
129,143,55.54
129,144,17.54
129,145,49.95
129,146,62.49
129,147,124.39
129,148,75.24
129,149,143.73
129,150,107.8
129,151,42.23
129,152,14.96
129,153,52.82
129,154,47.68
129,155,52.55
129,156,14.39
129,157,66.55
129,158,264.29
129,159,46.11
130,0,25.13
130,1,23.32
130,2,38.48
130,3,24.39
130,4,116.73
130,5,18.3
130,6,57.98
130,7,46.87
130,8,27.41
130,9,11.15
130,10,25.87
130,11,22.51
130,12,8.68
130,13,27.03
130,14,55.27
130,15,36.43
130,16,26.33
130,17,99.66
130,18,81.65
130,19,6.38
130,20,22.45
130,21,133.2
130,22,38.51
130,23,19.37
130,24,62.43
130,25,30.99
130,26,8.7
130,27,20.07
130,28,74.89
130,29,18.68
130,30,118.05
130,31,52.46
130,32,14.96
130,33,54.47
130,34,13.12
130,35,94.63
130,36,26.24
130,37,20.62
130,38,33.39
130,39,68.79
130,40,93.75
130,41,23.7
130,42,26.99
130,43,6.84
130,44,151.83
130,45,106.87
130,46,18.12
130,47,6.27
130,48,11.2
130,49,34.22
130,50,19.38
130,51,8.07
130,52,29.41
130,53,8.13
130,54,128.48
130,55,44.07
130,56,59.55
130,57,16.17
130,58,61.17
130,59,34.62
130,60,36.54
130,61,18.7
130,62,46.6
130,63,120.02
130,64,59.53
130,65,104.22
130,66,123.88
130,67,107.35
130,69,24.92
130,70,74.73
130,71,20.6
130,72,232.75
130,73,41.5
130,74,30.87
130,75,45.17
130,76,18.71
130,77,45.88
130,78,88.1
130,79,30.87
130,80,30
130,81,105.03
130,82,4.96
130,83,30.23
130,84,9.45
130,85,19.91
130,86,68.89
130,87,17.54
130,88,54.75
130,89,9.33
130,90,47.38
130,91,34.51
130,92,17.5
130,93,81.74
130,94,27.52
130,95,109.08
130,97,14.4
130,98,80.22
130,99,15.7
130,100,36.38
130,101,9.35
130,102,73.6
130,103,63.45
130,104,57.95
130,105,50.96
130,106,96.51
130,107,112.43
130,108,53.71
130,109,52.75
130,110,23.3
130,111,15.59
130,112,11.22
130,113,44.74
130,114,15.63
130,115,63.45
130,116,10.57
130,117,75.62
130,118,31.43
130,119,15.6
130,120,31.41
130,121,33.35
130,123,80.2
130,124,7.46
130,125,18.68
130,126,34.14
130,127,32.03
130,128,55.21
130,129,16.88
130,130,429.82
130,131,46.88
130,132,20.62
130,133,13.02
130,134,74.96
130,135,19.34
130,136,10.55
130,137,78.83
130,138,47.67
130,139,82.4
130,140,12.64
130,141,101.95
130,142,13.09
130,143,33.6
130,144,16.82
130,145,19.42
130,146,13.1
130,147,75.74
130,148,54.65
130,149,92.85
130,150,48.59
130,151,32.53
130,152,11.7
130,153,6.83
130,154,19.36
130,155,5.07
130,156,12.45
130,157,26.22
130,158,135.21
130,159,9.37
131,0,35.42
131,1,19.97
131,2,48.26
131,3,30.25
131,4,24.35
131,5,21.75
131,6,67.75
131,7,47.17
131,8,30.13
131,9,11.23
131,10,28.32
131,12,3.74
131,13,31.52
131,14,26.28
131,15,22.08
131,16,22.66
131,17,12.48
131,18,79.04
131,19,12.61
131,20,27.55
131,21,176.43
131,22,112.99
131,23,21.55
131,24,44.27
131,25,47.09
131,26,7.47
131,27,42.22
131,28,95.67
131,29,27.59
131,30,122.2
131,31,65.43
131,32,18.23
131,33,49.91
131,34,15.61
131,35,93.01
131,36,28.18
131,37,14.42
131,38,52.23
131,39,168.17
131,40,96.09
131,41,46.36
131,43,5.61
131,44,34.71
131,45,114.89
131,46,18.14
131,47,5.58
131,48,11.9
131,49,46.73
131,50,28.8
131,51,9.36
131,52,60.64
131,53,8.76
131,54,139.49
131,55,49.88
131,56,58.41
131,57,28.85
131,58,49.67
131,59,88.32
131,60,50.14
131,61,83.74
131,62,52.53
131,63,50.55
131,64,65.8
131,65,6.83
131,66,126.95
131,67,102.8
131,69,30.88
131,70,87.2
131,71,42.29
131,72,145.45
131,73,46.86
131,74,43.04
131,75,90.04
131,76,31.23
131,77,61.89
131,78,97.37
131,79,111.22
131,80,34.28
131,81,107.47
131,82,5.59
131,83,69.41
131,84,8.88
131,85,18.75
131,86,102.32
131,87,34.02
131,88,56.72
131,89,12.55
131,90,39.91
131,91,41.73
131,92,30.27
131,93,142
131,94,26.99
131,95,115.28
131,97,13.77
131,98,62.18
131,99,16.38
131,100,79.9
131,101,14.38
131,102,85.43
131,103,20.02
131,104,57.93
131,105,40.52
131,106,50.11
131,107,66.02
131,108,48.64
131,109,59.45
131,110,28.78
131,111,23.87
131,112,6.84
131,113,43.59
131,114,15.82
131,115,79.6
131,116,16.91
131,117,85.93
131,118,34.92
131,119,3.74
131,120,32.58
131,121,27.26
131,123,82.51
131,124,4.99
131,125,84.92
131,126,46.8
131,128,68.05
131,129,23.7
131,130,48.46
131,131,515.93
131,132,24.62
131,133,81.42
131,134,46.67
131,135,35.42
131,136,12.59
131,137,78.2
131,138,60.95
131,139,79.47
131,140,16.96
131,141,30.72
131,142,21.26
131,143,36.41
131,144,83.1
131,145,40.55
131,146,19.51
131,147,78.08
131,148,43.72
131,149,140.01
131,150,61.07
131,151,17.48
131,152,92.99
131,153,5.01
131,154,35.04
131,155,8.75
131,156,121.35
131,157,63.2
131,158,144.45
131,159,6.28
132,0,41.64
132,1,23.07
132,2,84.25
132,3,29.41
132,4,26.88
132,5,25.18
132,6,78.64
132,7,81.7
132,8,35.18
132,9,11.26
132,10,41.54
132,12,16.15
132,13,23.02
132,14,27.49
132,15,112.97
132,16,28.74
132,17,9.34
132,18,90.58
132,19,15.58
132,20,108.78
132,21,142.54
132,22,48.27
132,23,104.74
132,24,49
132,25,57.22
132,26,18.72
132,27,40.2
132,28,76.1
132,29,23.18
132,30,131.42
132,31,63.45
132,32,119.05
132,33,59.2
132,34,92.9
132,35,106.6
132,36,44.96
132,37,20.04
132,38,39.73
132,39,58.22
132,40,105.17
132,41,30.04
132,43,12.47
132,44,27.58
132,45,132.17
132,46,28.78
132,47,6.25
132,48,16.96
132,49,58.71
132,50,28.74
132,51,13.07
132,52,39.59
132,53,9.98
132,54,140.48
132,55,85.02
132,56,49.62
132,57,15.54
132,58,66.71
132,59,28.34
132,60,60.54
132,61,12.4
132,62,80.53
132,63,45.4
132,64,67.47
132,65,3.1
132,66,194.13
132,67,123.17
132,69,18.13
132,70,154.66
132,71,42.25
132,72,138.35
132,73,110.48
132,74,61.64
132,75,21.87
132,76,21.18
132,77,92.52
132,78,142.04
132,79,16.3
132,80,48.27
132,81,133.11
132,82,10.53
132,83,47
132,84,16.42
132,85,29.96
132,86,68.45
132,87,23.12
132,88,56.86
132,89,16.79
132,90,126.21
132,91,42.83
132,92,61.75
132,93,86.39
132,94,116.75
132,95,113.09
132,97,11.17
132,98,119.23
132,99,32.68
132,100,38.79
132,101,14.89
132,102,90.14
132,103,17.38
132,104,164.18
132,105,105.93
132,106,23.05
132,107,49.11
132,108,63.36
132,109,72.57
132,111,24.7
132,112,84.22
132,113,52.16
132,114,95.9
132,115,78.21
132,116,11.23
132,117,114.34
132,118,26.47
132,119,11.21
132,120,31.26
132,121,83.47
132,123,83.39
132,124,12.51
132,125,18.13
132,126,106.54
132,128,124.58
132,129,38.3
132,130,28.78
132,131,34.01
132,132,456.78
132,133,7.45
132,134,93.54
132,135,27.49
132,136,17.59
132,137,106.24
132,138,65.23
132,139,87.38
132,140,11.17
132,141,20
132,142,34.55
132,143,57.33
132,144,5.61
132,145,28.21
132,146,19.39
132,147,118.85
132,148,57.99
132,149,109.23
132,150,102.63
132,151,108.04
132,152,7.43
132,153,98.23
132,154,34.34
132,155,2.5
132,156,10.02
132,157,45.62
132,158,166.51
132,159,11.16
133,0,24.52
133,1,25.09
133,2,43.75
133,3,22.42
133,4,26.12
133,5,33.54
133,6,63.72
133,7,53.67
133,8,72.58
133,9,10.07
133,10,24
133,12,8.7
133,13,24.5
133,14,69.04
133,15,27.83
133,16,12.47
133,17,10.05
133,18,103.71
133,19,6.98
133,20,24.6
133,21,140.23
133,22,64.73
133,23,13.75
133,24,57.22
133,25,40.98
133,26,10.66
133,27,29.51
133,28,83.58
133,29,25.82
133,30,107.48
133,31,61.17
133,32,26.37
133,33,51.91
133,34,16.85
133,35,152.7
133,36,28.22
133,37,10.6
133,38,64.66
133,39,173.89
133,40,95.86
133,41,35.17
133,43,5.6
133,44,43.43
133,45,112.04
133,46,21.27
133,47,80.22
133,48,26.4
133,49,43.8
133,50,27.86
133,51,4.97
133,52,54.83
133,53,11.83
133,54,130.73
133,55,49.29
133,56,58.08
133,57,15.59
133,58,53.5
133,59,100.03
133,60,38.13
133,61,82.88
133,62,54.43
133,63,47.65
133,64,63.66
133,65,6.21
133,66,117.32
133,67,108.46
133,69,27.58
133,70,84.79
133,71,36.66
133,72,139.12
133,73,50.38
133,74,55.71
133,75,114.57
133,76,24.54
133,77,57.82
133,78,91.63
133,79,89.84
133,80,30.33
133,81,105.5
133,82,55.37
133,83,52.27
133,84,10.71
133,85,24.47
133,86,76.85
133,87,115.52
133,88,62.18
133,89,12.42
133,90,55.27
133,91,47.64
133,92,24.07
133,93,107.46
133,94,26.32
133,95,101.53
133,97,49.6
133,98,77.63
133,99,15.64
133,100,48.99
133,101,6.87
133,102,84.43
133,103,23.2
133,104,62.85
133,105,45.76
133,106,42.08
133,107,96.99
133,108,40.02
133,109,52.47
133,110,36.46
133,111,21.38
133,112,9.35
133,113,51.04
133,114,33.89
133,115,79.26
133,116,16.27
133,117,78.58
133,118,43.71
133,119,13.18
133,120,46.84
133,121,47.8
133,123,74.15
133,124,14.97
133,125,127.88
133,126,44.95
133,128,70.13
133,129,20.68
133,130,34.65
133,131,134.12
133,132,25.11
133,133,465.7
133,134,79.89
133,135,25.92
133,136,10.59
133,137,86.29
133,138,59.42
133,139,82.59
133,140,18.88
133,141,45.92
133,142,37.54
133,143,45.07
133,144,79.58
133,145,39.88
133,146,15.01
133,147,76.23
133,148,84.25
133,149,110.21
133,150,66.16
133,151,16.2
133,152,85.5
133,153,5.59
133,154,27.14
133,155,9.99
133,156,78.49
133,157,55.82
133,158,144.99
133,159,6.25
134,0,101.21
134,1,16.32
134,2,68.82
134,3,29.91
134,4,24.75
134,5,34.13
134,6,144.87
134,7,84.07
134,8,44.45
134,9,8.12
134,10,51.12
134,11,30.84
134,12,6.25
134,13,39.07
134,14,31.49
134,15,45.2
134,16,43.26
134,17,10.55
134,18,92.15
134,19,12.02
134,20,34.32
134,21,174.41
134,22,56.59
134,23,25.51
134,24,45.39
134,25,34.07
134,26,19.34
134,27,47.13
134,28,115.93
134,29,109.22
134,30,119.28
134,31,72.72
134,32,25.65
134,33,46.22
134,34,28.25
134,35,121.58
134,36,119.84
134,37,18.07
134,38,55.91
134,39,82.5
134,40,119.34
134,41,75.71
134,42,37.65
134,43,7.48
134,44,40.21
134,45,141.05
134,46,27.38
134,47,19.35
134,48,26.5
134,49,43.78
134,50,30.25
134,51,9.34
134,52,68.34
134,53,5.59
134,54,213.42
134,55,68.62
134,56,55.13
134,57,14.34
134,58,34.14
134,59,27.62
134,60,135.01
134,61,34.04
134,62,69.04
134,63,58.96
134,64,78.18
134,65,6.85
134,66,152.32
134,67,141.87
134,69,95.85
134,70,108.75
134,71,110.43
134,72,155.84
134,73,50.45
134,74,46.7
134,75,25.78
134,76,13.76
134,77,89.57
134,78,104.88
134,79,32.45
134,80,35.42
134,81,139.67
134,82,4.38
134,83,66.66
134,84,14.47
134,85,28.12
134,86,74.87
134,87,35.08
134,88,57.91
134,89,12.43
134,90,56.26
134,91,44.64
134,92,32.55
134,93,83.68
134,94,40.82
134,95,124.43
134,97,17.46
134,98,133.66
134,99,16.4
134,100,41.76
134,101,9.34
134,102,147.71
134,103,16.21
134,104,73.26
134,105,62.18
134,106,24.41
134,107,66.11
134,108,63.91
134,109,75.52
134,110,32
134,111,20.65
134,112,21.24
134,113,49.93
134,114,29.46
