Month, ocity_name, dcity_name, Ratio of migration from B to A over total migration into A_monthly average, Ratio of migration from A to B over total migration out of A_monthly 
23-Jul,Ningde,Xuzhou,0.075625,0.063125
23-Jul,Ningde,Yangzhou,0.071333333,0.062352941
23-Jul,Ningde,Zhenjiang,0.065625,0.059166667
23-Jul,Ningde,Chuzhou,0.066363636,0.058571429
23-Jul,Ningde,Pingdingshan,0.055,0.057857143
23-Jul,Ningde,Zhuzhou,0.04875,0.057777778
23-Jul,Ningde,Hengyang,0.05625,0.0575
23-Jul,Ningde,Taiyuan,0.051111111,0.0575
23-Jul,Ningde,Wuhu,0.064,0.057142857
23-Jul,Ningde,Shangqiu,0.052142857,0.057
23-Jul,Ningde,Lianyungang,0.048,0.055454545
23-Jul,Ningde,Xiangxi,0.05,0.055
23-Jul,Ningde,Yichang,0.06,0.055
23-Jul,Ningde,Huainan,0.045,0.055
23-Jul,Ningde,Xiangtan,0.054,0.055
23-Jul,Ningde,Xuchang,0.051,0.054285714
23-Jul,Ningde,Xinyang,0.045,0.054
23-Jul,Ningde,Loudi,0.045,0.053333333
23-Jul,Ningde,Luohe,0.043333333,0.053333333
23-Jul,Ningde,Fuyang,0.051428571,0.053333333
23-Jul,Ningde,Xuancheng,0.051538462,0.053
23-Jul,Ningde,Ma'anshan,0.043333333,0.0525
23-Jul,Ningde,Shaoyang,0.048,0.052
23-Jul,Ningde,Linyi,0.056666667,0.050909091
23-Jul,Ningde,Anqing,0.050833333,0.050833333
23-Jul,Ningde,Langfang,0.04,0.05
23-Jul,Ningde,Puyang,0.03,0.05
23-Jul,Ningde,Shijiazhuang,0.075454545,0.05
23-Jul,Ningde,Xianyang,0.04,0.05
23-Jul,Ningde,Changde,0.046666667,0.05
23-Jul,Ningde,Kaifeng,0.04,0.05
23-Jul,Ningde,Zhangjiakou,0.03,0.05
23-Jul,Ningde,Jingzhou,0.0375,0.05
23-Jul,Ningde,Suizhou,0.053333333,0.05
23-Jul,Ningde,Chenzhou,0.046,0.05
23-Jul,Ningde,Huangshi,0.048333333,0.048333333
23-Jul,Ningde,Xinyu,0.05,0.048
23-Jul,Ningde,Enshi,0.05,0.0475
23-Jul,Ningde,Pingxiang,0.056666667,0.046923077
23-Jul,Ningde,Jining,0.05,0.046
23-Jul,Ningde,Luan,0.053333333,0.045
23-Jul,Ningde,Huai'an,0.06,0.045
23-Jul,Ningde,Suqian,0.06,0.044
23-Jul,Ningde,Yueyang,0.048333333,0.044
23-Jul,Ningde,Shiyan,0.05,0.043333333
23-Jul,Ningde,Heze,0.053333333,0.043333333
23-Jul,Ningde,Baoding,0.05,0.042
23-Jul,Ningde,Suzhou,0.041666667,0.042
23-Jul,Ningde,Yongzhou,0.0375,0.04
23-Jul,Ningde,Yiyang,0.073333333,0.04
23-Jul,Ningde,Yuncheng,0.03,0.04
23-Jul,Ningde,Handan,0.04,0.04
23-Jul,Ningde,Bozhou,0.063333333,0.035
23-Jul,Nanchang,Yichun,16.62764706,16.65882353
23-Jul,Nanchang,Jiujiang,12.56647059,13.19058824
23-Jul,Nanchang,Shangrao,9.335294118,8.724705882
23-Jul,Nanchang,Fuzhou,8.966470588,8.122352941
23-Jul,Nanchang,Ji'an,5.91,5.824705882
23-Jul,Nanchang,Ganzhou,4.315294118,4.614705882
23-Jul,Nanchang,Jingdezhen,2.921764706,2.733529412
23-Jul,Nanchang,Changsha,2.167058824,2.251764706
23-Jul,Nanchang,Yingtan,2.264705882,2.11
23-Jul,Nanchang,Xinyu,2.085882353,1.875882353
23-Jul,Nanchang,Shanghai,1.774705882,1.831176471
23-Jul,Nanchang,Pingxiang,1.497058824,1.675882353
23-Jul,Nanchang,Wuhan,1.695882353,1.672352941
23-Jul,Nanchang,Beijing,1.334705882,1.261176471
23-Jul,Nanchang,Hangzhou,1.168235294,1.224705882
23-Jul,Nanchang,Fuzhou,1.058235294,1.131176471
23-Jul,Nanchang,Xiamen,0.744705882,0.722352941
23-Jul,Nanchang,Jinhua,0.626470588,0.618235294
23-Jul,Nanchang,Nanjing,0.612352941,0.610588235
23-Jul,Nanchang,Hefei,0.49,0.504117647
23-Jul,Nanchang,Xi'an,0.415882353,0.471176471
23-Jul,Nanchang,Suzhou,0.455882353,0.451176471
23-Jul,Nanchang,Quanzhou,0.52375,0.437058824
23-Jul,Nanchang,Huanggang,0.396470588,0.434705882
23-Jul,Nanchang,Ningbo,0.386470588,0.372352941
23-Jul,Nanchang,Wenzhou,0.340588235,0.324705882
23-Jul,Nanchang,Anqing,0.265294118,0.302352941
23-Jul,Nanchang,Zhangzhou,0.26,0.286470588
23-Jul,Nanchang,Zhengzhou,0.291764706,0.280588235
23-Jul,Nanchang,Jiaxing,0.24,0.279411765
23-Jul,Nanchang,Nanping,0.276470588,0.26
23-Jul,Nanchang,Qingdao,0.27,0.255294118
23-Jul,Nanchang,Putian,0.246875,0.243529412
23-Jul,Nanchang,Quzhou,0.222352941,0.242352941
23-Jul,Nanchang,Sanming,0.268235294,0.231764706
23-Jul,Nanchang,Zhuzhou,0.235882353,0.206470588
23-Jul,Nanchang,Huangshi,0.220588235,0.201764706
23-Jul,Nanchang,Wuxi,0.188823529,0.184705882
23-Jul,Nanchang,Shaoxing,0.187058824,0.182941176
23-Jul,Nanchang,Tianjin,0.213529412,0.177058824
23-Jul,Nanchang,Hengyang,0.155294118,0.164705882
23-Jul,Nanchang,Jinan,0.174705882,0.158235294
23-Jul,Nanchang,Zhoushan,0.111333333,0.153529412
23-Jul,Nanchang,Taizhou,0.172941176,0.149411765
23-Jul,Nanchang,Huangshan,0.164117647,0.145294118
23-Jul,Nanchang,Yueyang,0.137058824,0.144117647
23-Jul,Nanchang,Xianning,0.130588235,0.138823529
23-Jul,Nanchang,Xinyang,0.118235294,0.136470588
23-Jul,Nanchang,Yichang,0.107058824,0.134705882
23-Jul,Nanchang,Chizhou,0.11,0.130588235
23-Jul,Nanchang,Shiyan,0.21,0.13
23-Jul,Nanchang,Changzhou,0.130588235,0.128823529
23-Jul,Nanchang,Huzhou,0.124705882,0.127647059
23-Jul,Nanchang,Nanyang,0.103125,0.125294118
23-Jul,Nanchang,Enshi,0.09,0.123529412
23-Jul,Nanchang,Xiangtan,0.114705882,0.122352941
23-Jul,Nanchang,Langfang,0.07,0.121111111
23-Jul,Nanchang,Fuyang,0.11,0.12
23-Jul,Nanchang,Longyan,0.130588235,0.118823529
23-Jul,Nanchang,Shijiazhuang,0.138235294,0.109375
23-Jul,Nanchang,Wuhu,0.118823529,0.108823529
23-Jul,Nanchang,Xuzhou,0.115882353,0.107647059
23-Jul,Nanchang,Ningde,0.10625,0.104
23-Jul,Nanchang,Xiangyang,0.121176471,0.102941176
23-Jul,Nanchang,Taiyuan,0.116875,0.102666667
23-Jul,Nanchang,Jingzhou,0.094117647,0.095
23-Jul,Nanchang,Huaihua,0.075,0.092941176
23-Jul,Nanchang,Luoyang,0.093333333,0.091666667
23-Jul,Nanchang,Yantai,0.095,0.091666667
23-Jul,Nanchang,Xiaogan,0.090714286,0.09125
23-Jul,Nanchang,Nantong,0.09,0.090769231
23-Jul,Nanchang,Shangqiu,0.075714286,0.09
23-Jul,Nanchang,Loudi,0.083636364,0.09
23-Jul,Nanchang,Baoding,0.083333333,0.09
23-Jul,Nanchang,Xiangxi,0.07,0.09
23-Jul,Nanchang,Changde,0.083,0.089
23-Jul,Nanchang,Zhangjiakou,0.08,0.0875
23-Jul,Nanchang,Heze,0.087777778,0.086666667
23-Jul,Nanchang,Chenzhou,0.088333333,0.086153846
23-Jul,Nanchang,Jining,0.11,0.085
23-Jul,Nanchang,Shaoyang,0.085,0.085
23-Jul,Nanchang,Zhenjiang,0.077142857,0.085
23-Jul,Nanchang,Zhoukou,0.088333333,0.084444444
23-Jul,Nanchang,Luan,0.084285714,0.084285714
23-Jul,Nanchang,Lishui,0.091111111,0.083333333
23-Jul,Nanchang,Linyi,0.108666667,0.081428571
23-Jul,Nanchang,Yancheng,0.078333333,0.08
23-Jul,Nanchang,Zhumadian,0.08125,0.079
23-Jul,Nanchang,Yongzhou,0.08,0.076666667
23-Jul,Nanchang,Yangzhou,0.08125,0.076
23-Jul,Nanchang,Lianyungang,0.08,0.075
23-Jul,Nanchang,Bozhou,0.07625,0.07
23-Jul,Nanchang,Xuancheng,0.085,0.07
23-Jul,Nanchang,Yiyang,0.096,0.07
23-Jul,Nanchang,Handan,0.0775,0.07
23-Jul,Jingdezhen,Shangrao,27.36235294,26.51764706
23-Jul,Jingdezhen,Nanchang,14.61470588,15.72
23-Jul,Jingdezhen,Jiujiang,7.918823529,6.878823529
23-Jul,Jingdezhen,Jinhua,3.534705882,3.978823529
23-Jul,Jingdezhen,Hangzhou,3.099411765,3.424705882
23-Jul,Jingdezhen,Shanghai,2.952352941,3.177058824
23-Jul,Jingdezhen,Fuzhou,2.101176471,2.185294118
23-Jul,Jingdezhen,Wuhan,1.915882353,1.827647059
23-Jul,Jingdezhen,Huangshan,2.112352941,1.614117647
23-Jul,Jingdezhen,Yingtan,1.495882353,1.567647059
23-Jul,Jingdezhen,Wenzhou,1.238235294,1.491176471
23-Jul,Jingdezhen,Fuzhou,1.167647059,1.352352941
23-Jul,Jingdezhen,Yichun,1.455294118,1.282352941
23-Jul,Jingdezhen,Ningbo,1.160588235,1.185294118
23-Jul,Jingdezhen,Ganzhou,0.968823529,1.122352941
23-Jul,Jingdezhen,Beijing,1.028235294,1.018823529
23-Jul,Jingdezhen,Changsha,0.990588235,0.982352941
23-Jul,Jingdezhen,Shaoxing,0.799411765,0.981764706
23-Jul,Jingdezhen,Quzhou,0.891764706,0.904705882
23-Jul,Jingdezhen,Nanjing,0.903529412,0.775294118
23-Jul,Jingdezhen,Ji'an,0.734117647,0.703529412
23-Jul,Jingdezhen,Hefei,0.735294118,0.684117647
23-Jul,Jingdezhen,Taizhou,0.638235294,0.682941176
23-Jul,Jingdezhen,Jiaxing,0.577647059,0.672352941
23-Jul,Jingdezhen,Suzhou,0.758235294,0.665882353
23-Jul,Jingdezhen,Chizhou,0.538823529,0.621176471
23-Jul,Jingdezhen,Quanzhou,0.5775,0.584705882
23-Jul,Jingdezhen,Xiamen,0.56625,0.554705882
23-Jul,Jingdezhen,Huzhou,0.336470588,0.525294118
23-Jul,Jingdezhen,Anqing,0.550588235,0.480588235
23-Jul,Jingdezhen,Xinyu,0.505294118,0.422352941
23-Jul,Jingdezhen,Pingxiang,0.328235294,0.346470588
23-Jul,Jingdezhen,Xi'an,0.324705882,0.334705882
23-Jul,Jingdezhen,Wuxi,0.384117647,0.326470588
23-Jul,Jingdezhen,Nanping,0.365882353,0.324705882
23-Jul,Jingdezhen,Huanggang,0.381764706,0.312352941
23-Jul,Jingdezhen,Xuancheng,0.231176471,0.301764706
23-Jul,Jingdezhen,Tianjin,0.298823529,0.270588235
23-Jul,Jingdezhen,Wuhu,0.271764706,0.270588235
23-Jul,Jingdezhen,Lishui,0.257058824,0.247647059
23-Jul,Jingdezhen,Zhengzhou,0.234117647,0.244117647
23-Jul,Jingdezhen,Putian,0.186875,0.241176471
23-Jul,Jingdezhen,Ningde,0.210588235,0.240588235
23-Jul,Jingdezhen,Qingdao,0.221764706,0.202352941
23-Jul,Jingdezhen,Changzhou,0.240588235,0.200588235
23-Jul,Jingdezhen,Huangshi,0.232352941,0.197058824
23-Jul,Jingdezhen,Tai'an,0.06,0.175
23-Jul,Jingdezhen,Luan,0.150588235,0.165294118
23-Jul,Jingdezhen,Zhoushan,0.132666667,0.158823529
23-Jul,Jingdezhen,Zhangzhou,0.158823529,0.157058824
23-Jul,Jingdezhen,Yichang,0.125833333,0.146666667
23-Jul,Jingdezhen,Langfang,0.07,0.14
23-Jul,Jingdezhen,Xuzhou,0.134117647,0.124705882
23-Jul,Jingdezhen,Zhuzhou,0.12,0.124117647
23-Jul,Jingdezhen,Jinan,0.12625,0.120666667
23-Jul,Jingdezhen,Liaocheng,0.065,0.12
23-Jul,Jingdezhen,Nantong,0.132941176,0.115294118
23-Jul,Jingdezhen,Zhangjiakou,0.111111111,0.112222222
23-Jul,Jingdezhen,Xinyang,0.107142857,0.11
23-Jul,Jingdezhen,Fuyang,0.148235294,0.11
23-Jul,Jingdezhen,Yueyang,0.12,0.109411765
23-Jul,Jingdezhen,Sanming,0.105384615,0.109285714
23-Jul,Jingdezhen,Xiaogan,0.086666667,0.105833333
23-Jul,Jingdezhen,Shiyan,0.072,0.105
23-Jul,Jingdezhen,Zhenjiang,0.110625,0.100625
23-Jul,Jingdezhen,Baoding,0.106666667,0.1
23-Jul,Jingdezhen,Weihai,0.1,0.1
23-Jul,Jingdezhen,Xinxiang,0.0825,0.1
23-Jul,Jingdezhen,Chuzhou,0.135294118,0.099333333
23-Jul,Jingdezhen,Enshi,0.13,0.099230769
23-Jul,Jingdezhen,Tongling,0.116428571,0.095
23-Jul,Jingdezhen,Xiangxi,0.07,0.095
23-Jul,Jingdezhen,Jingzhou,0.098,0.095
23-Jul,Jingdezhen,Xianning,0.102307692,0.093636364
23-Jul,Jingdezhen,Handan,0.07,0.0925
23-Jul,Jingdezhen,Yantai,0.1,0.092
23-Jul,Jingdezhen,Luoyang,0.093846154,0.091538462
23-Jul,Jingdezhen,Longyan,0.10625,0.091428571
23-Jul,Jingdezhen,Changde,0.102222222,0.09125
23-Jul,Jingdezhen,Hengyang,0.080769231,0.091111111
23-Jul,Jingdezhen,Xiangtan,0.077142857,0.088888889
23-Jul,Jingdezhen,Xianyang,0.05,0.088
23-Jul,Jingdezhen,Nanyang,0.099090909,0.087857143
23-Jul,Jingdezhen,Weifang,0.104285714,0.087777778
23-Jul,Jingdezhen,Bengbu,0.101,0.087272727
23-Jul,Jingdezhen,Zhumadian,0.088571429,0.087
23-Jul,Jingdezhen,Huainan,0.113076923,0.086923077
23-Jul,Jingdezhen,Linyi,0.098461538,0.08625
23-Jul,Jingdezhen,Yangzhou,0.110666667,0.085882353
23-Jul,Jingdezhen,Xiangyang,0.096363636,0.085714286
23-Jul,Jingdezhen,Heze,0.093333333,0.085555556
23-Jul,Jingdezhen,Suqian,0.081428571,0.085
23-Jul,Jingdezhen,Jingmen,0.08,0.085
23-Jul,Jingdezhen,Bozhou,0.1075,0.084444444
23-Jul,Jingdezhen,Shangqiu,0.10875,0.084285714
23-Jul,Jingdezhen,Ezhou,0.06,0.0825
23-Jul,Jingdezhen,Huai'an,0.087777778,0.079230769
23-Jul,Jingdezhen,Taizhou,0.094545455,0.078
23-Jul,Jingdezhen,Zibo,0.1,0.0775
23-Jul,Jingdezhen,Shijiazhuang,0.08,0.076428571
23-Jul,Jingdezhen,Yiyang,0.12,0.076
23-Jul,Jingdezhen,Huaihua,0.0725,0.074285714
23-Jul,Jingdezhen,Zhoukou,0.087777778,0.073636364
23-Jul,Jingdezhen,Jining,0.085714286,0.073333333
23-Jul,Jingdezhen,Suzhou,0.081818182,0.071666667
23-Jul,Jingdezhen,Loudi,0.0775,0.07
23-Jul,Jingdezhen,Anyang,0.1,0.07
23-Jul,Jingdezhen,Pingdingshan,0.083,0.07
23-Jul,Jingdezhen,Kaifeng,0.06,0.07
23-Jul,Jingdezhen,Cangzhou,0.11,0.07
23-Jul,Jingdezhen,Yancheng,0.089166667,0.07
23-Jul,Jingdezhen,Ma'anshan,0.094545455,0.068
23-Jul,Jingdezhen,Dezhou,0.09,0.065
23-Jul,Jingdezhen,Taiyuan,0.09,0.063333333
23-Jul,Jingdezhen,Shaoyang,0.08,0.063333333
23-Jul,Jingdezhen,Lianyungang,0.085,0.06
23-Jul,Jingdezhen,Chenzhou,0.0825,0.06
23-Jul,Pingxiang,Changsha,20.31176471,22.59882353
23-Jul,Pingxiang,Yichun,13.24588235,12.17117647
23-Jul,Pingxiang,Zhuzhou,11.17823529,11.16647059
23-Jul,Pingxiang,Nanchang,9.113529412,8.52
23-Jul,Pingxiang,Ji'an,5.057647059,6.340588235
23-Jul,Pingxiang,Xinyu,2.695294118,2.494117647
23-Jul,Pingxiang,Ganzhou,1.752352941,1.712352941
23-Jul,Pingxiang,Jiujiang,1.566470588,1.475882353
23-Jul,Pingxiang,Shanghai,1.178235294,1.124705882
23-Jul,Pingxiang,Xiangtan,1.198823529,1.094705882
23-Jul,Pingxiang,Shangrao,1.201176471,1.072941176
23-Jul,Pingxiang,Hengyang,0.878235294,1.021764706
23-Jul,Pingxiang,Wuhan,1.121176471,0.901764706
23-Jul,Pingxiang,Fuzhou,0.976470588,0.782941176
23-Jul,Pingxiang,Hangzhou,0.820588235,0.774705882
23-Jul,Pingxiang,Yueyang,0.738235294,0.685882353
23-Jul,Pingxiang,Chenzhou,0.53,0.595882353
23-Jul,Pingxiang,Beijing,0.618235294,0.565882353
23-Jul,Pingxiang,Jinhua,0.596470588,0.519411765
23-Jul,Pingxiang,Fuzhou,0.465294118,0.515882353
23-Jul,Pingxiang,Xiamen,0.505294118,0.442352941
23-Jul,Pingxiang,Loudi,0.553529412,0.441176471
23-Jul,Pingxiang,Shaoyang,0.497647059,0.413529412
23-Jul,Pingxiang,Suzhou,0.464705882,0.412941176
23-Jul,Pingxiang,Yingtan,0.473529412,0.402352941
23-Jul,Pingxiang,Wenzhou,0.421764706,0.396470588
23-Jul,Pingxiang,Jingdezhen,0.368823529,0.332352941
23-Jul,Pingxiang,Quanzhou,0.398235294,0.319411765
23-Jul,Pingxiang,Nanjing,0.304117647,0.314705882
23-Jul,Pingxiang,Ningbo,0.367647059,0.308235294
23-Jul,Pingxiang,Xiangxi,0.192352941,0.301764706
23-Jul,Pingxiang,Yiyang,0.407058824,0.3
23-Jul,Pingxiang,Changde,0.334117647,0.266470588
23-Jul,Pingxiang,Xuancheng,0.07,0.26
23-Jul,Pingxiang,Huaihua,0.224117647,0.217647059
23-Jul,Pingxiang,Jiaxing,0.208823529,0.206470588
23-Jul,Pingxiang,Yongzhou,0.253529412,0.186470588
23-Jul,Pingxiang,Zhangjiakou,0.143529412,0.182941176
23-Jul,Pingxiang,Yichang,0.16125,0.17875
23-Jul,Pingxiang,Zhangzhou,0.15625,0.175882353
23-Jul,Pingxiang,Xi'an,0.212352941,0.174705882
23-Jul,Pingxiang,Zhengzhou,0.177058824,0.162352941
23-Jul,Pingxiang,Shaoxing,0.22,0.154117647
23-Jul,Pingxiang,Taizhou,0.218823529,0.146470588
23-Jul,Pingxiang,Hefei,0.17,0.144705882
23-Jul,Pingxiang,Huanggang,0.164705882,0.141176471
23-Jul,Pingxiang,Xianning,0.170588235,0.141176471
23-Jul,Pingxiang,Xuchang,0.065,0.14
23-Jul,Pingxiang,Wuxi,0.157647059,0.137647059
23-Jul,Pingxiang,Quzhou,0.165882353,0.13
23-Jul,Pingxiang,Jingzhou,0.168235294,0.128823529
23-Jul,Pingxiang,Longyan,0.116153846,0.114375
23-Jul,Pingxiang,Nanping,0.117333333,0.114375
23-Jul,Pingxiang,Taizhou,0.085,0.11
23-Jul,Pingxiang,Putian,0.121875,0.11
23-Jul,Pingxiang,Enshi,0.09,0.106666667
23-Jul,Pingxiang,Luan,0.063333333,0.105
23-Jul,Pingxiang,Shijiazhuang,0.055,0.103333333
23-Jul,Pingxiang,Sanming,0.11375,0.102857143
23-Jul,Pingxiang,Anyang,0.085,0.1
23-Jul,Pingxiang,Nantong,0.077777778,0.09375
23-Jul,Pingxiang,Huangshi,0.117647059,0.0925
23-Jul,Pingxiang,Handan,0.082,0.0925
23-Jul,Pingxiang,Anqing,0.092,0.092307692
23-Jul,Pingxiang,Xiaogan,0.121,0.09
23-Jul,Pingxiang,Zhoushan,0.09,0.09
23-Jul,Pingxiang,Huzhou,0.097142857,0.089230769
23-Jul,Pingxiang,Chizhou,0.075,0.086666667
23-Jul,Pingxiang,Qingdao,0.086153846,0.084545455
23-Jul,Pingxiang,Xinyang,0.08,0.083076923
23-Jul,Pingxiang,Changzhou,0.11375,0.082857143
23-Jul,Pingxiang,Zhoukou,0.09,0.081666667
23-Jul,Pingxiang,Ningde,0.086666667,0.08
23-Jul,Pingxiang,Pingdingshan,0.06,0.08
23-Jul,Pingxiang,Yantai,0.07,0.08
23-Jul,Pingxiang,Yancheng,0.075,0.08
23-Jul,Pingxiang,Nanyang,0.088666667,0.08
23-Jul,Pingxiang,Zhumadian,0.075,0.078181818
23-Jul,Pingxiang,Fuyang,0.093333333,0.078
23-Jul,Pingxiang,Tianjin,0.101111111,0.077777778
23-Jul,Pingxiang,Xiangyang,0.084,0.077777778
23-Jul,Pingxiang,Baoding,0.0775,0.075
23-Jul,Pingxiang,Xuzhou,0.074545455,0.073333333
23-Jul,Pingxiang,Lishui,0.104166667,0.07
23-Jul,Pingxiang,Bozhou,0.066666667,0.07
23-Jul,Pingxiang,Xiantao,0.1,0.07
23-Jul,Pingxiang,Yangzhou,0.07,0.07
23-Jul,Pingxiang,Xinxiang,0.07,0.07
23-Jul,Pingxiang,Luohe,0.07,0.07
23-Jul,Pingxiang,Suizhou,0.082,0.07
23-Jul,Pingxiang,Jingmen,0.085714286,0.067142857
23-Jul,Pingxiang,Luoyang,0.0675,0.065714286
23-Jul,Pingxiang,Taiyuan,0.065,0.065
23-Jul,Pingxiang,Jinan,0.083333333,0.065
23-Jul,Pingxiang,Wuhu,0.082,0.065
23-Jul,Pingxiang,Zhenjiang,0.065,0.063333333
23-Jul,Pingxiang,Langfang,0.16,0.06
23-Jul,Pingxiang,Tangshan,0.07,0.06
23-Jul,Pingxiang,Shangqiu,0.075,0.06
23-Jul,Pingxiang,Kaifeng,0.075,0.06
23-Jul,Pingxiang,Jining,0.06,0.06
23-Jul,Pingxiang,Huai'an,0.065,0.06
23-Jul,Pingxiang,Huangshan,0.088,0.06
23-Jul,Pingxiang,Heze,0.08,0.056666667
23-Jul,Pingxiang,Zibo,0.083333333,0.05
23-Jul,Jiujiang,Nanchang,27.90470588,28.02823529
23-Jul,Jiujiang,Huanggang,8.023529412,6.786470588
23-Jul,Jiujiang,Shangrao,3.655294118,3.979411765
23-Jul,Jiujiang,Wuhan,3.692941176,3.74
23-Jul,Jiujiang,Jingdezhen,2.855882353,3.154705882
23-Jul,Jiujiang,Yichun,3.437058824,3.050588235
23-Jul,Jiujiang,Shanghai,2.245882353,2.387058824
23-Jul,Jiujiang,Changsha,2.066470588,2.146470588
23-Jul,Jiujiang,Hangzhou,1.772352941,1.902941176
23-Jul,Jiujiang,Anqing,1.942941176,1.72
23-Jul,Jiujiang,Huangshi,1.860588235,1.677058824
23-Jul,Jiujiang,Ganzhou,1.421764706,1.624705882
23-Jul,Jiujiang,Wenzhou,1.202941176,1.482941176
23-Jul,Jiujiang,Ji'an,1.294705882,1.363529412
23-Jul,Jiujiang,Fuzhou,1.322352941,1.337647059
23-Jul,Jiujiang,Beijing,1.248235294,1.307058824
23-Jul,Jiujiang,Nanjing,1.058235294,0.998235294
23-Jul,Jiujiang,Suzhou,1.002352941,0.940588235
23-Jul,Jiujiang,Xianning,0.964705882,0.890588235
23-Jul,Jiujiang,Ningbo,0.772941176,0.85
23-Jul,Jiujiang,Jinhua,0.818235294,0.835294118
23-Jul,Jiujiang,Yueyang,0.878235294,0.811764706
23-Jul,Jiujiang,Chizhou,0.766470588,0.771176471
23-Jul,Jiujiang,Quanzhou,0.766875,0.767647059
23-Jul,Jiujiang,Hefei,0.828235294,0.761176471
23-Jul,Jiujiang,Jiaxing,0.535882353,0.705294118
23-Jul,Jiujiang,Xiamen,0.64,0.658235294
23-Jul,Jiujiang,Fuzhou,0.57,0.628235294
23-Jul,Jiujiang,Pingxiang,0.577647059,0.607647059
23-Jul,Jiujiang,Xinyu,0.622352941,0.565882353
23-Jul,Jiujiang,Yingtan,0.478823529,0.512941176
23-Jul,Jiujiang,Wuhu,0.434705882,0.501764706
23-Jul,Jiujiang,Wuxi,0.482352941,0.424117647
23-Jul,Jiujiang,Xi'an,0.348823529,0.378235294
23-Jul,Jiujiang,Quzhou,0.26,0.304117647
23-Jul,Jiujiang,Shaoxing,0.277058824,0.303529412
23-Jul,Jiujiang,Taizhou,0.314117647,0.302352941
23-Jul,Jiujiang,Huangshan,0.262352941,0.276470588
23-Jul,Jiujiang,Huzhou,0.252352941,0.269411765
23-Jul,Jiujiang,Changzhou,0.326470588,0.258235294
23-Jul,Jiujiang,Zhengzhou,0.26,0.245294118
23-Jul,Jiujiang,Yichang,0.201764706,0.207058824
23-Jul,Jiujiang,Qingdao,0.197058824,0.198823529
23-Jul,Jiujiang,Xiaogan,0.208235294,0.197647059
23-Jul,Jiujiang,Xinyang,0.181764706,0.195882353
23-Jul,Jiujiang,Zhuzhou,0.212352941,0.193529412
23-Jul,Jiujiang,Yantai,0.15,0.19
23-Jul,Jiujiang,Tianjin,0.221764706,0.188125
23-Jul,Jiujiang,Jingzhou,0.226470588,0.187058824
23-Jul,Jiujiang,Ezhou,0.182941176,0.180588235
23-Jul,Jiujiang,Nantong,0.195882353,0.176470588
23-Jul,Jiujiang,Luan,0.164705882,0.165882353
23-Jul,Jiujiang,Tongling,0.143529412,0.165294118
23-Jul,Jiujiang,Zhangzhou,0.14375,0.162941176
23-Jul,Jiujiang,Fuyang,0.190588235,0.161176471
23-Jul,Jiujiang,Nanping,0.139333333,0.156875
23-Jul,Jiujiang,Xuzhou,0.194117647,0.156470588
23-Jul,Jiujiang,Putian,0.141333333,0.15375
23-Jul,Jiujiang,Zhenjiang,0.184705882,0.153529412
23-Jul,Jiujiang,Xiangyang,0.176470588,0.151764706
23-Jul,Jiujiang,Xiangtan,0.135625,0.144705882
23-Jul,Jiujiang,Nanyang,0.148235294,0.144
23-Jul,Jiujiang,Langfang,0.09,0.142
23-Jul,Jiujiang,Xuancheng,0.154375,0.141176471
23-Jul,Jiujiang,Enshi,0.124285714,0.14
23-Jul,Jiujiang,Jinan,0.140625,0.138666667
23-Jul,Jiujiang,Sanming,0.115833333,0.1375
23-Jul,Jiujiang,Yongzhou,0.12,0.136666667
23-Jul,Jiujiang,Xiangxi,0.106666667,0.136666667
23-Jul,Jiujiang,Yangzhou,0.156470588,0.135882353
23-Jul,Jiujiang,Suqian,0.126,0.135
23-Jul,Jiujiang,Lishui,0.1225,0.130588235
23-Jul,Jiujiang,Hengyang,0.125625,0.128
23-Jul,Jiujiang,Taizhou,0.164705882,0.1275
23-Jul,Jiujiang,Chuzhou,0.119333333,0.127142857
23-Jul,Jiujiang,Zhoushan,0.105,0.1175
23-Jul,Jiujiang,Zhangjiakou,0.103333333,0.115
23-Jul,Jiujiang,Ma'anshan,0.131764706,0.114375
23-Jul,Jiujiang,Changde,0.152142857,0.113636364
23-Jul,Jiujiang,Suizhou,0.134,0.113333333
23-Jul,Jiujiang,Ningde,0.11,0.110909091
23-Jul,Jiujiang,Zhumadian,0.122857143,0.11
23-Jul,Jiujiang,Shangqiu,0.103636364,0.11
23-Jul,Jiujiang,Kaifeng,0.105,0.11
23-Jul,Jiujiang,Jingmen,0.113846154,0.11
23-Jul,Jiujiang,Lianyungang,0.106666667,0.11
23-Jul,Jiujiang,Huai'an,0.1175,0.11
23-Jul,Jiujiang,Bengbu,0.115555556,0.11
23-Jul,Jiujiang,Xiantao,0.15,0.1075
23-Jul,Jiujiang,Xinxiang,0.127142857,0.105714286
23-Jul,Jiujiang,Zhoukou,0.117857143,0.105
23-Jul,Jiujiang,Heze,0.112222222,0.105
23-Jul,Jiujiang,Loudi,0.106666667,0.105
23-Jul,Jiujiang,Huainan,0.13375,0.104
23-Jul,Jiujiang,Longyan,0.102857143,0.10375
23-Jul,Jiujiang,Luoyang,0.1175,0.102
23-Jul,Jiujiang,Yiyang,0.1375,0.10125
23-Jul,Jiujiang,Suzhou,0.1025,0.1
23-Jul,Jiujiang,Handan,0.1,0.1
23-Jul,Jiujiang,Yancheng,0.113636364,0.097272727
